AGE;ANCSTRY1;ANCSTRY2;HISPANIC;INDUSTRY;LANG1;LANG2;OCCUP;POB;RACE;RPINCOME;SEX
16;032;999;000;410;2;000;453;010;001;004000;0
27;142;999;000;910;2;000;423;024;001;017500;0
62;022;999;000;550;2;000;029;024;001;020000;0
88;022;050;000;000;2;000;000;024;001;004200;0
42;032;999;000;700;2;000;383;024;001;005400;1
01;939;999;000;000;0;000;000;024;001;000000;0
32;032;026;000;712;2;000;018;024;001;046469;1
07;939;999;000;000;2;000;000;024;001;000000;1
31;142;050;000;701;2;000;023;024;001;000000;1
40;032;999;000;540;2;000;259;024;001;041500;0
33;032;999;000;863;2;000;466;011;001;008167;1
25;050;999;000;722;2;000;453;024;001;022000;1
71;996;999;000;000;2;000;000;042;001;010800;0
44;032;999;000;342;2;000;055;024;001;048000;0
21;231;999;000;000;1;625;000;042;001;000000;1
55;022;050;000;932;2;000;005;037;001;061256;0
27;050;999;000;862;1;625;155;051;001;000000;1
37;022;088;000;711;2;000;389;036;001;023657;1
43;050;999;000;910;2;000;414;024;001;040332;0
64;999;999;000;231;2;000;567;024;001;033528;0
04;032;999;000;000;0;000;000;024;001;000000;0
31;032;999;000;562;2;000;243;025;001;041500;0
20;142;999;000;601;2;000;373;024;001;003100;0
88;032;999;000;000;2;000;000;024;001;011779;1
00;032;050;000;000;0;000;000;024;001;000000;0
08;050;022;000;000;2;000;000;024;001;000000;0
42;142;032;000;601;2;000;243;024;001;011808;1
03;021;032;000;000;0;000;000;024;001;000000;1
62;032;999;000;922;1;607;159;054;001;069602;0
20;900;999;000;623;2;000;264;024;002;005200;1
17;920;999;199;641;2;000;368;024;001;002000;1
59;032;022;000;842;2;000;156;010;001;031262;1
26;999;999;000;561;2;000;804;024;001;020000;0
06;999;999;000;000;2;000;000;024;001;000000;0
64;999;999;000;000;2;000;000;024;001;004576;1
78;032;022;000;000;2;000;000;024;001;000729;0
48;999;999;000;722;2;000;449;024;001;001800;1
51;088;999;000;901;2;000;005;041;001;045234;0
40;114;999;000;842;2;000;007;011;001;025000;1
05;195;999;000;000;2;000;000;024;001;000000;0
53;022;999;000;932;2;000;022;051;001;053000;1
49;050;999;000;921;2;000;235;042;001;059446;0
01;032;142;000;000;0;000;000;024;001;000000;0
29;920;999;000;831;2;000;446;036;002;018752;1
37;050;032;000;601;2;000;439;024;001;043100;1
63;032;022;000;000;2;000;000;037;001;016096;0
79;032;050;000;000;2;000;000;024;001;005300;1
53;900;999;000;611;2;000;243;024;002;061900;0
26;050;999;000;512;2;000;059;036;001;029260;0
02;900;999;000;000;0;000;000;024;002;000000;1
05;291;050;200;000;2;000;000;024;001;000000;1
12;032;050;000;000;2;000;000;042;001;000000;0
47;022;999;000;450;2;000;178;051;001;060694;0
48;920;999;000;790;1;933;666;036;304;001830;1
05;050;920;000;000;2;000;000;024;001;000000;1
16;032;026;000;601;2;000;687;024;001;000346;1
27;939;999;000;172;2;000;257;024;001;012000;1
10;032;999;000;000;2;000;000;024;001;000000;0
63;939;999;000;000;2;000;000;024;001;015000;0
10;939;999;000;000;2;000;000;024;001;000000;1
85;022;999;000;000;2;000;000;024;001;009802;1
65;900;999;000;831;2;000;446;024;002;004308;1
61;050;999;000;641;2;000;436;024;001;012393;0
69;142;999;000;000;2;000;000;042;001;004594;1
00;032;050;000;000;0;000;000;024;001;000000;1
19;050;999;000;060;2;000;869;047;001;002500;0
45;011;999;000;661;2;000;274;051;001;008500;1
65;900;999;000;000;2;000;000;042;002;006852;1
27;032;999;000;120;2;000;714;039;001;012466;1
41;750;999;000;641;1;724;436;217;011;008038;0
47;050;999;000;831;2;000;095;034;001;034200;1
42;032;022;000;712;2;000;254;024;001;090000;0
17;924;999;000;591;2;000;276;024;001;000900;1
33;032;050;000;591;2;000;269;024;001;012250;1
15;050;999;000;000;2;000;000;010;001;000800;0
51;050;999;000;151;2;000;628;024;001;025000;0
61;999;999;000;682;2;000;313;036;001;000000;1
01;050;022;000;000;0;000;000;024;001;000000;1
79;032;999;000;000;2;000;000;042;001;009490;1
17;900;999;000;761;2;000;406;024;002;000500;1
14;900;999;000;000;2;000;000;024;002;000000;1
63;900;999;000;000;2;000;000;047;002;000096;1
04;900;999;000;000;0;000;000;024;002;000000;1
43;900;999;000;850;2;000;154;051;002;020100;1
27;939;999;000;772;2;000;458;045;002;006000;1
00;900;999;000;000;0;000;000;024;002;000000;1
41;142;148;000;000;2;000;000;011;001;000000;1
43;142;999;000;711;2;000;313;103;001;003000;1
77;142;129;000;810;1;620;175;051;001;011424;1
32;900;999;000;850;2;000;027;024;002;012000;1
45;900;999;000;642;2;000;796;045;002;012000;1
12;900;999;000;000;2;000;000;024;002;000000;0
30;900;999;000;000;2;000;000;024;002;000000;1
21;142;999;000;030;2;000;453;036;001;027005;0
33;900;999;000;731;2;000;095;024;002;004752;1
29;050;032;000;702;2;000;255;024;001;042000;1
15;900;999;000;000;2;000;000;024;002;000000;0
13;900;999;000;000;2;000;000;024;002;000000;0
54;032;999;000;910;2;000;413;024;001;031613;0
73;900;999;000;000;2;000;000;024;002;006840;1
41;900;999;000;761;2;000;095;037;002;006600;1
41;022;050;000;841;2;000;178;050;001;044893;0
58;051;999;000;891;2;000;308;024;001;016000;1
38;032;050;000;621;2;000;505;024;001;038060;0
88;088;999;000;000;2;000;000;024;001;040175;1
41;032;999;000;120;2;000;804;024;001;026000;0
70;022;999;000;700;2;000;025;051;001;022894;1
29;190;999;000;712;2;000;254;025;001;070000;1
36;022;032;000;000;2;000;000;036;001;000000;1
14;900;999;199;000;2;000;000;024;002;000000;1
64;900;999;000;000;2;000;000;045;002;000000;1
04;900;999;000;000;0;000;000;024;002;000000;1
35;900;999;000;371;2;000;779;024;002;035000;0
31;900;999;000;901;2;000;379;024;002;000644;1
22;999;999;000;621;2;000;885;024;002;003000;0
05;999;999;000;000;2;000;000;024;002;000000;0
74;900;999;000;000;2;000;000;024;002;004740;1
36;900;999;000;410;2;000;804;024;002;000000;0
30;900;999;000;000;2;000;000;024;002;003940;1
68;900;999;000;000;2;000;000;024;002;013399;1
02;900;999;000;000;0;000;000;024;002;000000;1
31;900;999;000;000;2;000;000;024;002;000695;1
18;998;999;000;621;1;639;276;012;001;003200;1
04;142;050;000;000;0;000;000;024;001;000000;0
32;022;050;000;711;2;000;313;024;001;011000;1
22;900;999;000;760;2;000;276;024;002;012000;1
46;026;998;000;901;2;000;276;024;001;021000;1
28;900;999;199;411;2;000;889;011;002;021000;0
21;900;999;000;850;2;000;163;024;002;012000;1
20;050;999;000;841;2;000;335;048;001;063000;1
37;032;051;199;760;2;000;536;024;001;038015;0
29;939;999;000;060;2;000;558;024;001;035000;0
05;084;900;000;000;2;000;000;011;002;000000;0
22;999;999;000;711;2;000;375;011;001;013000;1
26;935;999;000;841;2;000;178;050;001;024100;0
29;051;999;000;000;2;000;000;024;001;000000;1
17;999;999;000;000;2;000;000;011;001;000000;1
37;900;999;000;831;2;000;305;037;002;024032;1
33;900;999;000;941;2;000;084;045;002;047589;0
29;999;999;000;530;2;000;023;024;001;012000;1
15;900;999;000;000;2;000;000;011;002;000800;0
26;900;999;000;060;2;000;869;024;002;009000;0
49;999;999;000;831;1;625;447;006;002;028378;1
24;308;999;199;700;2;000;379;343;002;017150;0
37;900;999;000;441;2;000;529;037;002;031417;1
51;920;999;000;000;2;000;000;011;002;004596;1
20;900;999;000;000;2;000;000;011;002;000000;0
63;050;999;000;881;2;000;021;036;001;043457;0
31;022;097;000;942;2;000;074;036;001;019623;0
36;900;999;000;432;2;000;549;042;002;036000;0
16;900;999;000;641;2;000;436;051;002;000000;0
74;050;022;000;171;2;000;356;011;001;079123;0
55;051;999;000;650;2;000;218;054;001;019300;0
10;900;999;000;000;2;000;000;024;002;000000;1
14;900;999;000;000;2;000;000;011;002;000000;0
15;900;999;000;000;2;000;000;011;002;000000;1
55;900;999;000;000;2;000;000;053;002;006500;0
21;900;999;000;901;2;000;187;011;002;021000;0
33;900;999;000;722;2;000;453;024;002;003000;1
08;900;999;000;000;2;000;000;024;002;000000;0
47;900;999;000;921;2;000;313;011;002;031000;1
08;022;032;000;000;2;000;000;024;001;000000;1
01;308;999;000;000;0;000;000;024;002;000000;1
12;680;999;000;000;1;663;000;011;022;000000;1
50;022;050;000;000;2;000;000;021;001;000000;1
14;900;999;000;000;2;000;000;011;002;000000;0
24;032;050;000;712;2;000;585;011;001;023000;0
40;148;142;000;060;2;000;779;036;001;028500;0
25;200;999;226;171;1;625;777;312;037;008890;0
31;522;999;000;732;1;620;379;417;001;029000;0
00;900;999;000;000;0;000;000;011;002;000000;1
47;022;051;000;712;2;000;018;011;001;016500;1
21;920;999;000;932;2;000;335;024;001;015000;0
48;026;050;000;162;2;000;313;011;001;018600;1
36;996;999;000;831;2;000;095;034;001;048000;1
20;931;032;000;932;2;000;313;301;001;022000;1
23;087;999;000;842;2;000;159;024;001;004120;1
12;939;999;000;000;2;000;000;048;001;000000;0
42;050;999;000;901;2;000;005;011;001;099300;0
58;097;999;000;530;2;000;259;042;001;090000;0
12;314;999;000;000;2;000;000;024;002;000000;1
30;750;999;000;060;1;724;595;217;011;054100;0
69;900;999;000;000;2;000;000;013;002;012000;0
39;615;999;000;501;1;701;243;210;010;017500;1
70;050;999;000;000;2;000;000;042;001;006500;1
05;142;089;000;000;2;000;000;011;001;000000;0
75;032;050;000;000;2;000;000;011;001;019528;1
27;999;999;000;712;2;000;313;231;008;010633;1
02;050;032;000;000;0;000;000;011;001;000000;0
32;022;032;000;060;2;000;022;037;001;042220;1
21;900;999;000;712;2;000;426;024;002;004700;1
31;024;088;000;891;2;000;084;027;001;039075;0
26;020;999;000;712;2;000;254;051;001;083900;0
37;032;022;000;741;2;000;185;036;001;012000;1
27;939;999;000;441;2;000;796;042;001;025000;1
55;900;999;000;890;2;000;313;024;002;020000;1
08;050;032;000;000;2;000;000;011;001;000000;0
40;144;999;000;892;2;000;197;036;001;125000;0
16;051;032;000;641;2;000;436;016;001;000000;0
00;680;999;000;000;0;000;000;024;022;000000;0
49;522;999;000;881;1;780;748;417;002;010000;1
40;022;050;000;831;2;000;095;024;001;045000;1
57;032;050;000;450;2;000;555;024;001;047000;0
44;615;999;000;780;2;000;457;351;010;003000;0
01;900;999;000;000;0;000;000;024;002;000000;0
30;032;050;000;922;2;000;005;024;001;020000;1
59;045;999;000;832;1;637;103;011;001;004312;1
22;032;088;000;652;2;000;276;024;001;001928;1
44;050;032;000;812;2;000;095;024;001;012000;1
39;045;999;000;882;1;637;185;011;001;045000;1
48;032;050;000;840;2;000;313;042;001;000000;1
40;032;087;000;672;2;000;337;042;001;005000;1
10;032;999;000;000;2;000;000;024;001;000000;0
29;032;089;000;841;2;000;178;024;001;035000;1
04;032;050;000;000;0;000;000;024;001;000000;1
47;144;999;000;000;2;000;000;036;001;000000;1
28;032;999;000;711;2;000;253;011;001;053300;0
75;032;999;000;852;2;000;164;042;001;026670;0
73;032;050;000;812;2;000;084;011;001;081101;0
62;275;999;275;000;1;625;000;339;001;004836;1
67;050;032;000;000;2;000;000;042;001;000000;1
55;998;129;000;741;2;000;195;026;001;006158;1
61;190;999;000;842;2;000;159;017;001;007000;1
09;142;999;000;000;1;645;000;011;001;000000;1
46;032;148;000;710;2;000;007;011;001;261888;0
34;740;999;000;000;1;723;000;215;009;000000;1
58;148;999;000;711;2;000;253;011;001;185000;0
63;142;999;000;682;2;000;243;011;001;019900;1
67;022;999;000;810;2;000;486;024;001;008340;0
29;032;999;000;620;2;000;243;024;001;040100;0
70;900;999;000;000;2;000;000;024;002;001300;1
10;999;999;000;000;2;000;000;039;001;000000;0
28;939;999;000;550;2;000;243;024;001;038000;0
36;022;999;000;550;2;000;243;011;001;002000;1
55;088;051;000;441;2;000;065;054;001;018791;1
57;900;999;000;000;2;000;000;024;002;000000;1
58;022;999;000;000;2;000;000;011;001;000000;1
61;050;022;000;641;2;000;017;054;001;012965;1
30;900;999;000;831;2;000;208;051;002;021000;0
32;011;032;000;882;2;000;022;051;001;035761;1
19;022;999;000;651;2;000;274;042;001;007100;0
36;050;142;000;441;2;000;426;042;001;046000;0
37;032;999;000;151;2;000;747;024;001;015000;1
49;032;999;000;212;2;000;567;024;001;025000;0
32;032;050;000;691;2;000;029;011;001;021965;1
26;050;999;000;882;2;000;022;054;001;031000;1
02;999;999;000;000;0;000;000;024;001;000000;0
31;939;999;000;201;2;000;575;024;001;027250;0
08;088;999;000;000;2;000;000;024;001;000000;0
38;045;999;000;212;2;000;796;051;001;017000;1
38;032;999;000;410;2;000;804;042;001;009500;0
32;999;999;000;850;2;000;444;042;001;013000;0
49;051;999;000;180;2;000;048;036;001;082000;0
43;026;022;199;762;2;000;017;025;001;045000;0
07;050;032;000;000;2;000;000;036;001;000000;0
04;999;999;000;000;0;000;000;025;001;000000;0
15;999;999;000;000;2;000;000;051;001;000000;1
46;142;051;000;850;2;000;014;042;001;073500;1
31;142;999;000;060;2;000;575;025;001;021000;0
38;026;999;000;901;2;000;023;025;001;040200;0
04;900;082;000;000;0;000;000;036;002;000000;0
26;050;999;000;350;2;000;523;025;001;019000;0
45;999;999;000;331;2;000;796;025;001;041000;0
26;920;050;000;000;2;000;000;026;001;008736;1
13;939;999;000;000;2;000;000;025;001;000000;1
75;026;999;000;000;1;620;000;023;001;006400;0
45;026;142;000;831;2;000;203;025;001;036200;0
39;026;142;000;740;2;000;637;025;001;028000;0
43;022;032;000;850;2;000;154;010;001;041550;1
41;142;999;000;060;2;000;053;025;001;045000;0
29;999;999;000;731;2;000;356;051;001;000000;0
11;050;999;000;000;2;000;000;025;001;000000;0
17;999;999;000;601;2;000;877;025;001;000000;0
45;026;999;000;591;2;000;274;025;001;000000;1
46;050;022;000;020;2;000;379;036;001;010639;1
02;999;999;000;000;0;000;000;025;001;000000;0
42;999;999;199;410;2;000;804;009;001;033000;0
03;999;999;000;000;0;000;000;009;001;000000;0
03;089;050;000;000;0;000;000;036;001;000000;1
90;050;999;000;000;2;000;000;025;001;003400;0
28;051;026;000;392;2;000;229;025;001;000000;1
33;050;999;000;771;2;000;022;025;001;021000;1
16;050;022;000;000;2;000;000;025;001;000000;0
30;900;999;000;992;2;000;909;037;002;015373;1
70;087;022;000;892;2;000;316;025;001;007008;1
75;022;999;199;000;2;000;000;025;001;011350;0
36;900;999;000;322;2;000;889;025;002;015000;1
45;026;999;000;641;2;000;434;025;001;017000;1
02;142;935;000;000;0;000;000;025;001;000000;1
54;900;999;000;712;1;625;446;037;002;020000;1
38;045;999;000;842;2;000;156;025;001;021000;1
01;022;999;000;000;0;000;000;025;001;000000;1
39;050;026;000;300;2;000;756;025;001;025000;0
29;051;050;000;000;2;000;000;025;001;000000;1
52;051;999;000;000;2;000;000;025;001;000000;1
75;050;999;000;000;2;000;000;025;001;012100;1
23;050;032;000;910;2;000;418;037;001;009000;0
42;022;999;000;172;2;000;257;025;001;048000;0
33;050;999;199;633;1;620;027;025;001;014000;0
84;022;097;000;000;2;000;000;025;001;012966;1
10;142;431;000;000;2;000;000;025;001;000000;0
62;022;999;199;000;2;000;000;025;001;000000;1
50;024;032;000;831;2;000;274;044;001;013309;1
37;022;935;000;801;2;000;337;025;001;001500;1
11;931;920;000;000;2;000;000;025;001;000000;0
31;051;026;000;910;2;000;424;025;001;023400;0
29;615;999;000;850;1;771;183;507;034;031000;0
40;021;999;000;321;2;000;022;126;001;021000;1
07;051;022;000;000;2;000;000;025;001;000000;1
01;234;999;234;000;0;000;000;025;037;000000;0
42;931;999;000;331;2;000;628;025;001;037000;0
36;022;999;000;321;2;000;364;025;001;020000;0
52;051;999;000;352;2;000;628;009;001;045084;0
67;935;999;000;712;1;620;254;025;001;018196;0
63;089;999;000;000;2;000;000;025;001;014800;0
40;148;999;000;850;2;000;154;036;001;000000;1
14;089;022;199;000;2;000;000;041;001;000000;1
13;022;045;000;000;2;000;000;025;001;000000;1
90;088;022;000;000;2;000;000;025;001;006384;1
24;050;999;000;722;2;000;453;025;001;017640;1
28;026;089;000;392;2;000;637;025;001;002000;0
24;021;999;000;020;2;000;486;025;001;020000;0
17;935;999;000;901;2;000;453;025;001;006000;0
58;999;999;000;000;2;000;000;025;001;000279;1
24;935;999;000;831;2;000;095;025;001;029000;1
33;032;999;000;060;2;000;869;025;001;021000;0
20;999;999;000;171;2;000;357;025;001;008000;0
11;999;999;000;000;2;000;000;025;001;000000;0
13;026;032;000;000;2;000;000;025;001;000000;0
27;026;999;000;282;2;000;323;025;001;019100;1
46;050;999;000;881;2;000;178;025;001;114184;0
31;051;032;000;322;2;000;064;036;001;047000;0
34;032;089;000;732;2;000;257;039;001;050000;0
02;051;026;000;000;0;000;000;025;001;000000;1
42;050;999;000;320;2;000;709;025;001;032600;0
12;050;999;000;000;2;000;000;025;001;000000;1
68;032;999;000;331;2;000;715;036;001;015948;0
02;050;142;000;000;0;000;000;025;001;000000;1
68;129;999;000;742;2;000;809;025;001;042265;0
36;022;999;000;371;2;000;055;039;001;219510;0
43;142;999;000;910;2;000;416;036;001;034050;0
31;998;999;000;711;2;000;243;054;001;055000;0
22;920;999;000;762;2;000;337;025;001;016360;1
26;050;082;000;322;2;000;059;009;001;030025;0
72;051;999;000;000;2;000;000;025;001;007200;1
32;026;032;000;181;2;000;223;023;001;027000;1
48;051;999;199;880;2;000;313;025;001;008000;1
12;026;050;000;000;2;000;000;025;001;000000;0
72;026;999;000;000;1;620;000;025;001;000000;1
18;050;142;000;862;1;620;175;025;001;001550;1
68;050;999;000;000;2;000;000;036;001;010037;1
16;750;999;000;000;2;000;000;036;001;000000;0
47;935;999;000;351;1;620;785;301;001;011448;1
19;084;999;199;641;2;000;435;025;001;001000;1
65;022;050;000;521;2;000;225;039;001;015226;0
05;935;920;199;000;2;000;000;025;001;000000;0
64;935;999;000;000;1;620;000;301;001;004881;0
19;026;999;000;882;1;620;379;025;001;012000;0
46;026;999;000;341;1;620;313;025;001;025000;1
42;935;999;000;502;2;000;259;025;001;037000;0
37;939;999;000;761;2;000;407;033;001;015384;1
22;050;084;000;621;2;000;885;025;001;025000;0
44;050;935;000;341;2;000;653;025;001;003400;0
70;050;999;000;842;2;000;387;025;001;005000;1
76;050;999;000;000;2;000;000;025;001;021435;1
30;051;026;000;850;2;000;575;025;001;032000;0
30;050;999;000;060;2;000;804;025;001;040100;0
16;084;999;000;000;2;000;000;025;001;000000;1
00;935;190;000;000;0;000;000;025;001;000000;1
45;022;088;000;000;2;000;000;025;001;006000;0
84;999;999;000;000;2;000;000;025;001;008400;1
24;026;142;000;000;2;000;000;025;001;000000;0
69;999;999;000;000;2;000;000;025;001;027169;1
25;050;999;000;772;2;000;458;026;001;028000;1
20;931;999;000;761;2;000;407;301;001;002000;1
40;935;022;199;341;2;000;889;025;001;024498;1
20;022;999;000;700;2;000;383;025;001;002000;1
07;050;999;000;000;2;000;000;025;001;000000;0
01;026;142;000;000;0;000;000;025;001;000000;0
64;045;999;000;642;1;637;243;025;001;022000;0
48;022;050;000;842;2;000;156;025;001;035600;1
32;022;125;000;871;1;625;021;025;001;006120;1
09;032;050;000;000;2;000;000;025;001;000000;1
28;032;050;000;341;2;000;363;025;001;043300;0
02;939;999;000;000;0;000;000;025;001;000000;0
28;022;050;000;892;2;000;026;025;001;037963;0
62;022;999;000;000;2;000;000;009;001;004100;1
54;999;999;000;000;2;000;000;055;001;000261;1
14;011;021;000;000;2;000;000;033;001;000000;0
70;087;999;000;441;2;000;319;025;001;020000;1
64;022;999;000;121;2;000;796;025;001;057500;0
28;032;022;000;621;2;000;243;025;001;033000;0
33;087;999;000;510;2;000;064;025;001;033000;1
62;084;999;000;342;1;629;795;129;001;010071;1
09;022;999;000;000;2;000;000;025;001;000000;0
06;999;999;000;000;2;000;000;025;001;000000;0
11;999;999;000;000;2;000;000;025;001;000000;0
51;088;022;000;880;2;000;313;025;001;009398;1
21;051;999;000;910;2;000;313;025;001;019000;1
62;998;999;000;151;2;000;667;025;001;022200;0
23;275;999;275;000;1;625;000;339;037;000000;1
06;996;999;000;000;2;000;000;025;001;000000;1
23;935;050;000;890;2;000;023;025;001;013866;1
08;050;999;000;000;2;000;000;025;001;000000;0
34;148;999;000;641;2;000;435;025;001;005000;1
52;050;032;000;860;2;000;014;042;001;000000;1
29;050;026;000;402;2;000;809;025;001;007500;0
62;050;999;000;880;2;000;159;033;001;039000;1
01;740;920;000;000;0;000;000;025;001;000000;0
23;050;999;000;700;2;000;313;119;001;015000;1
72;050;999;000;000;2;000;000;025;001;015600;1
10;291;999;221;000;1;625;000;311;037;000000;0
20;032;050;000;641;2;000;435;024;001;003000;0
19;999;999;000;641;2;000;435;023;001;010000;1
31;089;050;000;530;2;000;059;046;001;028764;1
01;022;999;000;000;0;000;000;139;001;000000;0
26;465;999;000;850;1;777;387;248;001;056498;0
29;051;999;000;060;2;000;554;025;001;030000;0
35;785;999;000;862;1;728;159;242;012;013260;1
72;032;011;000;000;2;000;000;029;001;023928;0
87;051;999;000;000;1;619;000;025;001;053516;1
04;999;999;000;000;0;000;000;025;002;000000;1
